1210027575,953644541,0,54611994,18062,0,8148318,4100,1,709,558,51,14,0,5,3,253973,197605,1,22,62823343,258058,198232,569,23,62763407,7,0,51,27,47,23,24,24,normal
1298823669,954814781,0,54675215,18127,0,8169927,4142,1,709,558,51,14,0,5,3,254302,197911,1,22,62911600,258408,198538,569,23,62851635,7,0,51,27,47,23,24,24,normal
1380392273,955889711,0,54733294,18157,0,8189833,4142,1,709,558,51,14,0,5,3,254568,198163,1,22,62999819,258673,198790,569,23,62939835,7,0,51,27,47,23,24,24,normal
1461762311,956960708,0,54791230,18167,0,8209662,4143,1,709,558,51,14,0,5,3,254837,198417,1,22,63087790,258942,199044,569,23,63027785,7,0,51,27,47,23,24,24,normal
1543315469,958032938,0,54849299,18181,0,8229519,4143,1,728,573,53,14,2,5,3,255118,198673,1,22,63176153,259244,199316,569,23,63116097,7,0,53,28,48,23,25,25,normal
1624874533,959110134,0,54907387,18252,0,8249423,4145,1,736,579,53,14,0,5,3,255431,198925,1,22,63264442,259565,199574,569,23,63204320,7,0,53,28,48,23,25,25,normal
1764119473,960939820,0,55006541,18280,0,8283303,4145,1,736,579,53,14,0,5,3,255763,199177,1,22,63352823,259898,199826,569,23,63292618,7,0,53,28,48,23,25,25,normal
1856520078,962193106,0,55072332,18290,0,8305798,4217,1,736,579,53,14,0,5,3,256129,199537,1,22,63441168,260335,200186,569,23,63380934,7,0,53,28,48,23,25,25,normal
1949036494,963407788,0,55138206,18300,0,8328293,4217,1,736,579,53,14,0,5,3,256456,199789,1,22,63529611,260663,200438,569,23,63469254,7,0,53,28,48,23,25,25,normal
2032477700,964503964,0,55197616,18311,0,8348593,4217,1,736,579,53,14,0,5,3,256743,200041,1,22,63617730,260949,200690,569,23,63557341,7,0,53,28,48,23,25,25,normal
2114027110,965575342,0,55255682,18319,0,8368434,4217,1,736,579,53,14,0,5,3,256998,200293,1,22,63705939,261204,200942,569,23,63645545,7,0,53,28,48,23,25,25,normal
2195495340,966645976,0,55313689,18326,0,8388262,4217,1,736,579,53,14,0,5,3,257250,200545,1,22,63794051,261456,201194,569,23,63733651,7,0,53,28,48,23,25,25,normal
2277043336,967717702,0,55371754,18334,0,8408100,4220,1,736,579,53,14,0,5,3,257516,200797,1,22,63882154,261722,201446,569,23,63821765,7,0,53,28,48,23,25,25,normal
2358517616,968788404,0,55429765,18362,0,8441187,4222,1,736,579,53,14,0,5,3,257777,201049,1,22,63970431,261983,201698,569,23,63910007,7,0,53,28,48,23,25,25,normal
2502755294,970685404,0,55532464,18380,0,8463051,4223,1,736,579,53,14,0,5,3,258039,201301,1,22,64058673,262245,201950,569,23,63998242,7,0,53,28,48,23,25,25,normal
2595189080,971900042,0,55598279,18394,0,8485542,4224,1,736,579,53,14,0,5,3,258298,201553,1,22,64146992,262504,202202,569,23,64086570,7,0,53,28,48,23,25,25,normal
2684562144,973074506,0,55661914,18403,0,8507292,4224,1,736,579,53,14,0,5,3,258550,201805,1,22,64235122,262756,202454,569,23,64174684,7,0,53,28,48,23,25,25,normal
2766112568,974146706,0,55719979,18415,0,8527148,4224,1,736,579,53,14,0,5,3,258802,202057,1,22,64323300,263008,202706,569,23,64262859,7,0,53,28,48,23,25,25,normal
2847666308,975218570,0,55778048,18423,0,8546999,4224,1,736,579,53,14,0,5,3,259054,202309,1,22,64411423,263260,202958,569,23,64350978,7,0,53,28,48,23,25,25,normal
2929137246,976288664,0,55836057,18430,0,8566815,4224,1,736,579,53,14,0,5,3,259306,202561,1,22,64499556,263512,203210,569,23,64439112,7,0,53,28,48,23,25,25,normal
3010691492,977360594,0,55894125,18439,0,8586666,4224,1,736,579,53,14,0,5,3,259577,202813,1,22,64587873,263783,203462,569,23,64527414,7,0,53,28,48,23,25,25,normal
3149072718,979178174,0,55992657,18452,0,8620326,4224,1,736,579,53,14,0,5,3,259863,203065,1,22,64676175,264069,203714,569,23,64615682,7,0,53,28,48,23,25,25,normal
3241479264,980393852,0,56058453,18460,0,8642839,4224,1,736,579,53,14,0,5,3,260142,203317,1,22,64764441,264348,203966,569,23,64703918,7,0,53,28,48,23,25,25,normal
3333824850,981606818,0,56124204,18482,0,8665302,4224,1,736,579,53,14,0,5,3,260414,203569,1,22,64852678,264620,204218,569,23,64792152,7,0,53,28,48,23,25,25,normal
3418200882,982715144,0,56184281,18491,0,8685827,4224,1,736,579,53,14,0,5,3,260671,203821,1,22,64940753,264877,204470,569,23,64880211,7,0,53,28,48,23,25,25,normal
3499760306,983786780,0,56242356,18499,0,8705673,4224,1,736,579,53,14,0,5,3,260923,204073,1,22,65028924,265129,204722,569,23,64968380,7,0,53,28,48,23,25,25,normal
3581217168,984859370,0,56300354,18506,0,8725536,4224,1,736,579,53,14,0,5,3,261175,204325,1,22,65115517,265381,204974,569,23,65054871,7,0,53,28,48,23,25,25,normal
3662774450,985934570,0,56358425,18515,0,8745448,4224,1,736,579,53,14,0,5,3,261432,204577,1,22,65201695,265638,205226,569,23,65141030,7,0,53,28,48,23,25,25,normal
3744325122,987007874,0,56416489,18522,0,8765324,4224,1,736,579,53,14,0,5,3,261699,204829,1,22,65287841,265905,205478,569,23,65227173,7,0,53,28,48,23,25,25,normal
3881046744,988806824,0,56513839,18535,0,8798639,4224,1,736,579,53,14,0,5,3,261966,205081,1,22,65374291,266172,205730,569,23,65313600,7,0,53,28,48,23,25,25,normal
3971433126,989996882,0,56578198,18543,0,8820679,4224,1,736,579,53,14,0,5,3,262274,205333,1,22,65460768,266480,205982,569,23,65400018,7,0,53,28,48,23,25,25,normal
4061648974,991183790,0,56642432,18552,0,8842658,4224,1,736,579,53,14,0,5,3,262614,205585,1,22,65546939,266820,206234,569,23,65486109,7,0,53,28,48,23,25,25,normal
4151904894,992371136,0,56706699,18561,0,8864647,4224,1,736,579,53,14,0,5,3,262936,205837,1,22,65633337,267143,206486,569,23,65572433,7,0,53,28,48,23,25,25,normal
4233218896,993465022,0,56764594,18568,0,8884428,4272,1,736,579,53,14,0,5,3,263289,206197,1,22,65719503,267567,206846,569,23,65658532,7,0,53,28,48,23,25,25,normal
19814074,994548422,0,56822671,18576,0,8904254,4296,1,736,579,53,14,0,5,3,263605,206449,1,22,65805663,267883,207098,569,23,65744624,7,0,53,28,48,23,25,25,normal
101275242,995617838,0,56880671,18584,0,8924059,4296,1,736,579,53,14,0,5,3,263924,206701,1,22,65891977,268203,207350,569,23,65830887,7,0,53,28,48,23,25,25,normal
182738256,996687476,0,56938676,18598,0,8943867,4296,1,736,579,53,14,0,5,3,264239,206953,1,22,65978053,268517,207602,569,23,65916886,7,0,53,28,48,23,25,25,normal
264210684,997757204,0,56996685,18606,0,8963677,4296,1,736,579,53,14,0,5,3,264562,207205,1,22,66064231,268840,207854,569,23,66003009,7,0,53,28,48,23,25,25,normal
345761056,998831322,0,57054753,18626,0,8996800,4301,1,736,579,53,14,0,5,3,264878,207457,1,22,66150490,269156,208106,569,23,66089189,7,0,53,28,48,23,25,25,normal
488263442,1000704332,0,57156216,18654,0,9018239,4302,1,736,579,53,14,0,5,3,265193,207709,1,22,66236842,269471,208358,569,23,66175478,7,0,53,28,48,23,25,25,normal
578484320,1001888594,0,57220454,18672,0,9040170,4302,1,736,579,53,14,0,5,3,265509,207961,1,22,66323025,269787,208610,569,23,66261601,7,0,53,28,48,23,25,25,normal
668776324,1003074588,0,57284745,18688,0,9062131,4303,1,736,579,53,14,0,5,3,265829,208213,1,22,66409373,270108,208862,569,23,66347878,7,0,53,28,48,23,25,25,normal
753109470,1004182074,0,57344788,18701,0,9082640,4303,1,736,579,53,14,0,5,3,266147,208465,1,22,66495510,270425,209114,569,23,66433946,7,0,53,28,48,23,25,25,normal
834658914,1005255318,0,57402856,18709,0,9102516,4303,1,736,579,53,14,0,5,3,266467,208717,1,22,66581778,270745,209366,569,23,66520150,7,0,53,28,48,23,25,25,normal
916217216,1006325478,0,57460926,18717,0,9122334,4303,1,736,579,53,14,0,5,3,266785,208969,1,22,66668022,271064,209618,569,23,66606326,7,0,53,28,48,23,25,25,normal
997768370,1007396250,0,57518994,18725,0,9142164,4303,1,736,579,53,14,0,5,3,267101,209223,1,22,66754212,271380,209872,569,23,66692451,7,0,53,28,48,23,25,25,normal
1079236984,1008466923,0,57577000,18733,0,9161987,4304,1,736,579,53,14,0,5,3,267417,209475,1,22,66840313,271696,210124,569,23,66778496,7,0,53,28,48,23,25,25,normal
1160618976,1009536237,0,57634948,18740,0,9181790,4304,1,755,594,55,14,2,5,3,267742,209731,1,22,66926425,272041,210396,569,23,66864514,7,0,55,29,49,23,26,26,normal
1299974264,1011371525,0,57734199,18761,0,9215729,4306,1,763,600,55,14,0,5,3,268071,209983,1,22,67012779,272378,210654,569,23,66950824,7,0,55,29,49,23,26,26,normal
1390195524,1012556423,0,57798439,18770,0,9237672,4306,1,763,600,55,14,0,5,3,268392,210235,1,22,67099081,272699,210906,569,23,67037005,7,0,55,29,49,23,26,26,normal
1480498220,1013746439,0,57862738,18780,0,9259710,4306,1,763,600,55,14,0,5,3,268712,210487,1,22,67185469,273019,211158,569,23,67123329,7,0,55,29,49,23,26,26,normal
1568132521,1014897845,0,57925134,18790,0,9281033,4306,1,763,600,55,14,0,5,3,269029,210739,1,22,67271686,273338,211410,569,23,67209502,7,0,55,29,49,23,26,26,normal
1649685591,1015967885,0,57983201,18800,0,9300849,4306,1,763,600,55,14,0,5,3,269348,210992,1,22,67357863,273655,211663,569,23,67295587,7,0,55,29,49,23,26,26,normal
1731069657,1017038000,0,58041150,18807,0,9320663,4307,1,763,600,55,14,0,5,3,269664,211244,1,22,67444006,273971,211915,569,23,67381671,7,0,55,29,49,23,26,26,normal
1812624791,1018109444,0,58099218,18815,0,9340504,4307,1,763,600,55,14,0,5,3,269980,211496,1,22,67530253,274287,212167,569,23,67467866,7,0,55,29,49,23,26,26,normal
1894090213,1019179460,0,58157225,18822,0,9360320,4307,1,763,600,55,14,0,5,3,270294,211748,1,22,67616455,274602,212419,569,23,67554002,7,0,55,29,49,23,26,26,normal
1975643933,1020250376,0,58215292,18830,0,9380152,4307,1,763,600,55,14,0,5,3,270612,212000,1,22,67702629,274919,212671,569,23,67640106,7,0,55,29,49,23,26,26,normal
2111769495,1022039606,0,58312217,18850,0,9413287,4307,1,763,600,55,14,0,5,3,270923,212252,1,22,67788964,275230,212923,569,23,67726378,7,0,55,29,49,23,26,26,normal
2202067447,1023226880,0,58376513,18859,0,9435274,4307,1,763,600,55,14,0,5,3,271181,212504,1,22,67875184,275488,213175,569,23,67812599,7,0,55,29,49,23,26,26,normal
2292369977,1024413872,0,58440809,18867,0,9457256,4307,1,763,600,55,14,0,5,3,271433,212756,1,22,67961405,275740,213427,569,23,67898839,7,0,55,29,49,23,26,26,normal
2382596215,1025637542,0,58505052,18883,0,9479203,4379,1,763,600,55,14,0,5,3,271726,213116,1,22,68047701,276105,213787,569,23,67985105,7,0,55,29,49,23,26,26,normal
2464795753,1026717734,0,58563579,18905,0,9499207,4379,1,763,600,55,14,0,5,3,271988,213368,1,22,68133888,276367,214039,569,23,68071283,7,0,55,29,49,23,26,26,normal
2546176369,1027791056,0,58621524,18919,0,9519084,4379,1,763,600,55,14,0,5,3,272245,213620,1,22,68219897,276624,214291,569,23,68157301,7,0,55,29,49,23,26,26,normal
2627730061,1028864294,0,58679593,18927,0,9538951,4382,1,763,600,55,14,0,5,3,272497,213872,1,22,68306059,276876,214543,569,23,68243485,7,0,55,29,49,23,26,26,normal
2704410801,1029842062,0,58734065,18935,0,9557053,4384,1,763,600,55,14,0,5,3,272752,214124,1,22,68376970,277131,214795,569,23,68314216,7,0,55,29,49,23,26,26,normal
2768488273,1030566782,0,58779229,18963,0,9570472,4385,1,763,600,55,14,0,5,3,273009,214376,1,22,68441709,277388,215047,569,23,68378947,7,0,55,29,49,23,26,26,normal
2832856569,1031296004,0,58824607,18975,0,9583976,4385,1,763,600,55,14,0,5,3,273271,214628,1,22,68506486,277650,215299,569,23,68443710,7,0,55,29,49,23,26,26,normal
2943379641,1032547242,0,58902517,18994,0,9607145,4386,1,763,600,55,14,0,5,3,273528,214880,1,22,68571319,277907,215551,569,23,68508546,7,0,55,29,49,23,26,26,normal
3014256649,1033351104,0,58952481,19007,0,9622032,4386,1,763,600,55,14,0,5,3,273780,215132,1,22,68636164,278159,215803,569,23,68573390,7,0,55,29,49,23,26,26,normal
3084996079,1034154372,0,59002349,19015,0,9636908,4386,1,763,600,55,14,0,5,3,274032,215384,1,22,68700859,278411,216055,569,23,68638074,7,0,55,29,49,23,26,26,normal
3154508667,1034942748,0,59051351,19024,0,9651508,4386,1,763,600,55,14,0,5,3,274284,215636,1,22,68765573,278663,216307,569,23,68702793,7,0,55,29,49,23,26,26,normal
3218744901,1035670470,0,59096635,19032,0,9664985,4386,1,763,600,55,14,0,5,3,274541,215888,1,22,68830235,278920,216559,569,23,68767454,7,0,55,29,49,23,26,26,normal
3283112837,1036399716,0,59142010,19039,0,9678490,4386,1,763,600,55,14,0,5,3,274793,216140,1,22,68894968,279172,216811,569,23,68832192,7,0,55,29,49,23,26,26,normal
3347419585,1037129772,0,59187342,19047,0,9692010,4386,1,763,600,55,14,0,5,3,275045,216392,1,22,68959675,279424,217063,569,23,68896906,7,0,55,29,49,23,26,26,normal
3411788325,1037862192,0,59232719,19054,0,9705574,4386,1,763,600,55,14,0,5,3,275312,216644,1,22,69024457,279691,217315,569,23,68961659,7,0,55,29,49,23,26,26,normal
3475960711,1038590736,0,59277955,19084,0,9719066,4386,1,763,600,55,14,0,5,3,275588,216896,1,22,69089114,279968,217567,569,23,69026297,7,0,55,29,49,23,26,26,normal
3540329093,1039320240,0,59323331,19105,0,9732577,4386,1,763,600,55,14,0,5,3,275875,217148,1,22,69153990,280254,217819,569,23,69091133,7,0,55,29,49,23,26,26,normal
3650929987,1040574870,0,59401295,19195,0,9755811,4386,1,763,600,55,14,0,5,3,276153,217400,1,22,69218824,280532,218071,569,23,69155961,7,0,55,29,49,23,26,26,normal
3721821377,1041378798,0,59451269,19204,0,9770699,4386,1,763,600,55,14,0,5,3,276405,217652,1,22,69283647,280784,218323,569,23,69220774,7,0,55,29,49,23,26,26,normal
3792679349,1042184280,0,59501220,19213,0,9785616,4386,1,763,600,55,14,0,5,3,276657,217904,1,22,69348611,281036,218575,569,23,69285731,7,0,55,29,49,23,26,26,normal
3862054695,1042970538,0,59550126,19221,0,9800177,4386,1,763,600,55,14,0,5,3,276909,218156,1,22,69413358,281288,218827,569,23,69350480,7,0,55,29,49,23,26,26,normal
3926359561,1043700228,0,59595456,19228,0,9813690,4386,1,763,600,55,14,0,5,3,277161,218408,1,22,69478120,281540,219079,569,23,69415236,7,0,55,29,49,23,26,26,normal
3990733169,1044429990,0,59640837,19237,0,9827205,4386,1,763,600,55,14,0,5,3,277413,218660,1,22,69542808,281792,219331,569,23,69479932,7,0,55,29,49,23,26,26,normal
4055149159,1045158762,0,59686242,19244,0,9840701,4386,1,763,600,55,14,0,5,3,277665,218912,1,22,69608063,282044,219583,569,23,69545187,7,0,55,29,49,23,26,26,normal
4121076871,1045888740,0,59732658,19252,0,9854220,4386,1,763,600,55,14,0,5,3,277922,219164,1,22,69673875,282301,219835,569,23,69611010,7,0,55,29,49,23,26,26,normal
4186798585,1046616972,0,59778925,19266,0,9867707,4386,1,763,600,55,14,0,5,3,278174,219416,1,22,69739706,282553,220087,569,23,69676833,7,0,55,29,49,23,26,26,normal
4252723735,1047349326,0,59825339,19275,0,9881269,4386,1,763,600,55,14,0,5,3,278426,219668,1,22,69805737,282805,220339,569,23,69742861,7,0,55,29,49,23,26,26,normal
71426791,1048647948,0,59905364,19288,0,9904604,4458,1,763,600,55,14,0,5,3,278719,220028,1,22,69871723,283170,220699,569,23,69808864,7,0,55,29,49,23,26,26,normal
144015069,1049451594,0,59956468,19296,0,9919487,4458,1,763,600,55,14,0,5,3,278971,220280,1,22,69937661,283422,220951,569,23,69874776,7,0,55,29,49,23,26,26,normal
216536101,1050256345,0,60007524,19312,0,9934375,4463,1,763,600,55,14,0,5,3,279230,220534,1,22,70003617,283681,221205,569,23,69940737,7,0,55,29,49,23,26,26,normal
287178491,1051040603,0,60057254,19363,0,9948896,4464,1,763,600,55,14,0,5,3,279502,220786,1,22,70070666,283953,221457,569,23,70007850,7,0,55,29,49,23,26,26,normal
353107485,1051776157,0,60103690,19396,0,9962471,4467,1,790,621,57,14,0,5,3,279763,221042,1,22,70138141,284243,221735,569,23,70075287,7,0,57,30,50,23,27,27,normal
418968377,1052508017,0,60150062,19408,0,9976020,4467,1,790,621,57,14,0,5,3,280018,221294,1,22,70205486,284498,221987,569,23,70142620,7,0,57,30,50,23,27,27,normal
484890699,1053241383,0,60196474,19416,0,9989599,4468,1,790,621,57,14,0,5,3,280270,221546,1,22,70272970,284750,222239,569,23,70210102,7,0,57,30,50,23,27,27,normal
550749953,1053972941,0,60242838,19431,0,10003136,4475,1,790,621,57,14,0,5,3,280537,221818,1,22,70340369,285025,222511,569,23,70277494,7,0,57,30,50,23,27,27,normal
616676334,1054706137,0,60320196,19446,0,10025726,4482,1,790,621,57,14,0,5,3,280792,222070,1,22,70407670,285280,222763,569,23,70344825,7,0,57,30,50,23,27,27,normal
733686760,1056002131,0,60371632,19456,0,10040705,4482,1,790,621,57,14,0,5,3,281044,222322,1,22,70475108,285532,223015,569,23,70412243,7,0,57,30,50,23,27,27,normal
807844168,1056824227,0,60423838,19464,0,10055929,4482,1,790,621,57,14,0,5,3,281299,222574,1,22,70542617,285787,223267,569,23,70479746,7,0,57,30,50,23,27,27,normal
880240832,1057629523,0,60474808,19472,0,10070843,4482,1,790,621,57,14,0,5,3,281551,222826,1,22,70609956,286039,223519,569,23,70547112,7,0,57,30,50,23,27,27,normal
946025042,1058357971,0,60521120,19480,0,10084333,4482,1,790,621,57,14,0,5,3,281803,223078,1,22,70677189,286291,223771,569,23,70614310,7,0,57,30,50,23,27,27,normal
1010561914,1059064567,0,60566619,19488,0,10097419,4482,1,790,621,57,14,0,5,3,282055,223330,1,22,70736496,286543,224023,569,23,70673485,7,0,57,30,50,23,27,27,normal
1054888870,1059484417,0,60598741,19496,0,10105194,4482,1,790,621,57,14,0,5,3,282307,223582,1,22,70779781,286795,224275,569,23,70716728,7,0,57,30,50,23,27,27,normal
1098364118,1059908863,0,60630299,19503,0,10113055,4482,1,790,621,57,14,0,5,3,282576,223834,1,22,70823730,287064,224527,569,23,70760665,7,0,57,30,50,23,27,27,normal
1141892808,1060335019,0,60661889,19511,0,10120947,4482,1,790,621,57,14,0,5,3,282890,224086,1,22,70867768,287380,224779,569,23,70804646,7,0,57,30,50,23,27,27,normal
1217235266,1061070073,0,60716569,19532,0,10134560,4482,1,790,621,57,14,0,5,3,283216,224338,1,22,70911862,287704,225031,569,23,70848656,7,0,57,30,50,23,27,27,normal
1265800112,1061544373,0,60751816,19561,0,10143344,4482,1,790,621,57,14,0,5,3,283546,224590,1,22,70955912,288035,225283,569,23,70892631,7,0,57,30,50,23,27,27,normal
1314276492,1062017161,0,60786996,19590,0,10152100,4482,1,790,621,57,14,0,5,3,283879,224842,1,22,70999917,288368,225535,569,23,70936556,7,0,57,30,50,23,27,27,normal
1359369594,1062457582,0,60819723,19606,0,10160253,4483,1,790,621,57,14,0,5,3,284200,225095,1,22,71043936,288688,225788,569,23,70980506,7,0,57,30,50,23,27,27,normal
1402854308,1062882364,0,60851283,19614,0,10168119,4483,1,790,621,57,14,0,5,3,284511,225347,1,22,71087869,288999,226040,569,23,71024381,7,0,57,30,50,23,27,27,normal
1446332870,1063306630,0,60882837,19621,0,10175976,4483,1,790,621,57,14,0,5,3,284827,225599,1,22,71131854,289316,226292,569,23,71068317,7,0,57,30,50,23,27,27,normal
1489862994,1063731940,0,60914431,19629,0,10183853,4483,1,790,621,57,14,0,5,3,285145,225851,1,22,71175832,289633,226544,569,23,71112219,7,0,57,30,50,23,27,27,normal
1533352862,1064156422,0,60945993,19637,0,10191714,4483,1,790,621,57,14,0,5,3,285459,226103,1,22,71219809,289947,226796,569,23,71156133,7,0,57,30,50,23,27,27,normal
1576935044,1064868892,0,60998818,19663,0,10204910,4483,1,790,621,57,14,0,5,3,285800,226355,1,22,71273150,290291,227048,569,23,71210100,7,0,57,30,50,23,27,27,normal
1663952324,1065473128,0,61040776,19687,0,10215386,4555,1,790,621,57,14,0,5,3,286171,226715,1,22,71329367,290732,227408,569,23,71266255,7,0,57,30,50,23,27,27,normal
